season,week,team_id,team_name,owner,user_id,team_score,opp_team_id,opp_team_name,opp_owner,opp_user_id,opp_score,result,margin,record_through_week,rank_through_week,streak_through_week
2019,5,13,MiamiDolphins,David,5159801,120.06,14,dumb thots,sean,21688760,130.62,L,-10.56,0-5-0,14,L5
2019,5,14,dumb thots,sean,21688760,130.62,13,MiamiDolphins,David,5159801,120.06,W,10.56,4-1-0,3,W1
2019,6,1,On Jah,Joey,21679440,78.64,8,Prestige Worldwide,Chris,21680417,112.72,L,-34.08,3-3-0,7,L1
2019,6,8,Prestige Worldwide,Chris,21680417,112.72,1,On Jah,Joey,21679440,78.64,W,34.08,3-3-0,9,W1
2019,6,7,instant kamara,CJ,21680276,109.26,9,Huntingforkickers,Ricci,21680682,116.9,L,-7.64,2-4-0,12,L3
2019,6,9,Huntingforkickers,Ricci,21680682,116.9,7,instant kamara,CJ,21680276,109.26,W,7.64,2-4-0,10,W2
2019,6,6,Man tit,Krish,21680267,116.7,10,Tight end 1,Cat,21239480,107.2,W,9.5,4-2-0,3,W3
2019,6,10,Tight end 1,Cat,21239480,107.2,6,Man tit,Krish,21680267,116.7,L,-9.5,3-3-0,8,L2
2019,6,5,Fuk Joey,Kyle,21680087,91.72,11,Wheyman,Sean,21687512,126.84,L,-35.12,2-4-0,13,L2
2019,6,11,Wheyman,Sean,21687512,126.84,5,Fuk Joey,Kyle,21680087,91.72,W,35.12,4-2-0,5,W3
2019,6,3,Mdog346,Mason,21679447,111.42,12,i wish i actually drafted,Ari,21687734,97.3,W,14.12,5-1-0,1,W4
2019,6,12,i wish i actually drafted,Ari,21687734,97.3,3,Mdog346,Mason,21679447,111.42,L,-14.12,4-2-0,4,L1
2019,6,2,THICCCCFILA,Connor,21679454,138.74,13,MiamiDolphins,David,5159801,121.1,W,17.64,3-3-0,6,W1
2019,6,13,MiamiDolphins,David,5159801,121.1,2,THICCCCFILA,Connor,21679454,138.74,L,-17.64,0-6-0,14,L6
2019,6,15,PurpleCobras,Charlie,22539599,102.62,14,dumb thots,sean,21688760,143.96,L,-41.34,2-4-0,11,L3
2019,6,14,dumb thots,sean,21688760,143.96,15,PurpleCobras,Charlie,22539599,102.62,W,41.34,5-1-0,2,W2
2019,7,1,On Jah,Joey,21679440,136.62,9,Huntingforkickers,Ricci,21680682,84.44,W,52.18,4-3-0,5,W1
2019,7,9,Huntingforkickers,Ricci,21680682,84.44,1,On Jah,Joey,21679440,136.62,L,-52.18,2-5-0,11,L1
2019,7,10,Tight end 1,Cat,21239480,84.46,8,Prestige Worldwide,Chris,21680417,96.26,L,-11.8,3-4-0,9,L3
2019,7,8,Prestige Worldwide,Chris,21680417,96.26,10,Tight end 1,Cat,21239480,84.46,W,11.8,4-3-0,7,W2
2019,7,11,Wheyman,Sean,21687512,104.06,7,instant kamara,CJ,21680276,92.62,W,11.44,5-2-0,4,W4
2019,7,7,instant kamara,CJ,21680276,92.62,11,Wheyman,Sean,21687512,104.06,L,-11.44,2-5-0,12,L4
2019,7,12,i wish i actually drafted,Ari,21687734,118.86,6,Man tit,Krish,21680267,155.92,L,-37.06,4-3-0,6,L2
2019,7,6,Man tit,Krish,21680267,155.92,12,i wish i actually drafted,Ari,21687734,118.86,W,37.06,5-2-0,2,W4
2019,7,13,MiamiDolphins,David,5159801,115.92,5,Fuk Joey,Kyle,21680087,111.74,W,4.18,1-6-0,14,W1
2019,7,5,Fuk Joey,Kyle,21680087,111.74,13,MiamiDolphins,David,5159801,115.92,L,-4.18,2-5-0,13,L3
